delta,Rx_acc,Rx_velocity,Rx_degrees,Ry_acc,Ry_velocity,Rr_degrees,Rz_acc,Rz_velocity,Rz_degrees
0.010118722915649414,-2.002,-0.061,1.368,0.0195,-0.1831,62.298,0.9629,0.0,-34.557
0.010076761245727539,-2.002,-0.061,1.368,0.0195,-0.1831,62.298,0.9629,0.0,-34.557
0.010085105895996094,-2.0015,0.061,1.362,0.019,-0.3052,62.342,0.9624,0.0,-34.596
0.01009225845336914,-2.0015,0.061,1.362,0.019,-0.3052,62.342,0.9624,0.0,-34.596
0.010071039199829102,-2.001,0.061,1.357,0.0107,0.0,62.391,0.9624,0.0,-34.629
0.01008152961730957,-2.001,0.061,1.357,0.0107,0.0,62.391,0.9624,0.0,-34.629
0.010078907012939453,-2.001,0.061,1.357,0.0107,0.0,62.391,0.9624,0.0,-34.629
0.010078907012939453,-2.0015,-0.2441,1.34,0.0161,0.1221,62.452,0.9644,0.0,-34.662
0.010078668594360352,-2.0015,-0.2441,1.34,0.0161,0.1221,62.452,0.9644,0.0,-34.662
0.01008296012878418,-2.0015,-0.2441,1.34,0.0161,0.1221,62.452,0.9644,0.0,-34.662
0.010082721710205078,-2.001,0.3052,1.324,0.0254,0.2441,62.523,0.9634,0.0,-34.689
0.010077476501464844,-2.001,0.3052,1.324,0.0254,0.2441,62.523,0.9634,0.0,-34.689
0.010078191757202148,-2.001,0.3052,1.324,0.0254,0.2441,62.523,0.9634,0.0,-34.689
0.01008152961730957,-2.002,0.4883,1.346,0.0083,0.1221,62.584,0.9634,0.0,-34.722
0.010076045989990234,-2.002,0.4883,1.346,0.0083,0.1221,62.584,0.9634,0.0,-34.722
0.010080575942993164,-2.0029,-0.6714,1.324,0.0161,-0.2441,62.622,0.9644,0.0,-34.755
0.010075569152832031,-2.0029,-0.6714,1.324,0.0161,-0.2441,62.622,0.9644,0.0,-34.755
0.010087013244628906,-2.0024,-0.061,1.291,0.0303,-0.1831,62.661,0.9634,0.0,-34.783
0.010076284408569336,-2.0024,-0.061,1.291,0.0303,-0.1831,62.661,0.9634,0.0,-34.783
0.010075569152832031,-2.0005,0.1221,1.307,0.0171,0.1221,62.71,0.9619,0.0,-34.81
0.010083913803100586,-2.0005,0.1221,1.307,0.0171,0.1221,62.71,0.9619,0.0,-34.81
0.010075092315673828,-1.9985,-0.5493,1.263,0.021,-0.1221,62.748,0.9678,-0.3662,-34.871
0.010080575942993164,-1.9985,-0.5493,1.263,0.021,-0.1221,62.748,0.9678,-0.3662,-34.871
0.010137081146240234,-2.0034,0.2441,1.291,-0.0044,0.7935,62.809,0.9707,-0.1221,-34.887
0.01007533073425293,-2.0034,0.2441,1.291,-0.0044,0.7935,62.809,0.9707,-0.1221,-34.887
0.010086297988891602,-2.0034,0.2441,1.291,-0.0044,0.7935,62.809,0.9707,-0.1221,-34.887
0.010080099105834961,-1.9976,-0.7324,1.258,0.021,0.7935,62.891,0.9692,-0.1221,-34.909
0.010081291198730469,-1.9976,-0.7324,1.258,0.021,0.7935,62.891,0.9692,-0.1221,-34.909
0.01007533073425293,-2.0005,0.6714,1.241,0.0249,-0.6714,62.902,0.96,0.1221,-34.942
0.010075569152832031,-2.0005,0.6714,1.241,0.0249,-0.6714,62.902,0.96,0.1221,-34.942
0.010096073150634766,-2.0039,0.1831,1.263,0.0063,-0.6104,62.902,0.9644,0.0,-34.969
0.010075569152832031,-2.0039,0.1831,1.263,0.0063,-0.6104,62.902,0.9644,0.0,-34.969
0.010083198547363281,-2.001,-0.4883,1.236,0.021,0.4272,62.946,0.9639,-0.1831,-34.997
0.010148763656616211,-2.001,-0.4883,1.236,0.021,0.4272,62.946,0.9639,-0.1831,-34.997
0.010077714920043945,-2.0,0.4883,1.236,0.0229,0.8545,63.018,0.9648,0.1221,-35.019
0.010079145431518555,-2.0,0.4883,1.236,0.0229,0.8545,63.018,0.9648,0.1221,-35.019
0.010071039199829102,-2.0029,0.0,1.241,0.0083,0.3052,63.083,0.9639,0.061,-35.041
0.010071992874145508,-2.0029,0.0,1.241,0.0083,0.3052,63.083,0.9639,0.061,-35.041
0.010080337524414062,-2.0029,0.0,1.241,0.0083,0.3052,63.083,0.9639,0.061,-35.041
0.01007390022277832,-2.002,-0.4883,1.214,0.0186,-0.3052,63.116,0.9648,-0.061,-35.063
0.010078191757202148,-2.002,-0.4883,1.214,0.0186,-0.3052,63.116,0.9648,-0.061,-35.063
0.010071754455566406,-2.0,0.3052,1.219,0.0186,-0.6714,63.127,0.9619,0.0,-35.085
0.010081291198730469,-2.0024,0.0,1.219,0.0112,-0.3662,63.138,0.9619,0.061,-35.101
0.010080099105834961,-2.0024,0.0,1.219,0.0112,-0.3662,63.138,0.9619,0.061,-35.101
0.010072708129882812,-2.002,0.0,1.203,0.021,0.3052,63.171,0.9634,0.0,-35.123
0.010080337524414062,-2.002,0.0,1.203,0.021,0.3052,63.171,0.9634,0.0,-35.123
0.010079383850097656,-2.002,0.0,1.203,0.021,0.3052,63.171,0.9634,0.0,-35.123
0.01008152961730957,-2.0029,0.0,1.203,0.0142,0.3052,63.226,0.9629,0.0,-35.14
0.010077476501464844,-2.0029,0.0,1.203,0.0142,0.3052,63.226,0.9629,0.0,-35.14
0.010082244873046875,-2.0015,-0.1831,1.198,0.019,-0.1831,63.259,0.9629,0.0,-35.162
0.01007986068725586,-2.0015,-0.1831,1.198,0.019,-0.1831,63.259,0.9629,0.0,-35.162
0.010097026824951172,-2.0015,-0.1831,1.198,0.019,-0.1831,63.259,0.9629,0.0,-35.162
0.010071754455566406,-1.9971,0.3052,1.192,0.0171,-0.1221,63.281,0.9614,0.0,-35.178
0.010077476501464844,-1.9971,0.3052,1.192,0.0171,-0.1221,63.281,0.9614,0.0,-35.178
0.010083436965942383,-1.9971,0.3052,1.192,0.0171,-0.1221,63.281,0.9614,0.0,-35.178
0.010081052780151367,-2.0029,-0.3662,1.198,0.0132,0.0,63.309,0.9629,0.0,-35.2
0.010071516036987305,-2.0029,-0.3662,1.198,0.0132,0.0,63.309,0.9629,0.0,-35.2
0.010073184967041016,-2.0029,-0.3662,1.181,0.022,0.0,63.342,0.9644,0.0,-35.217
0.010071992874145508,-2.0029,-0.3662,1.181,0.022,0.0,63.342,0.9644,0.0,-35.217
0.010079383850097656,-2.0029,-0.3662,1.181,0.022,0.0,63.342,0.9644,0.0,-35.217
0.010076045989990234,-2.0083,0.4883,1.187,0.019,-0.061,63.369,0.9634,0.0,-35.233
0.01007699966430664,-2.0083,0.4883,1.187,0.019,-0.061,63.369,0.9634,0.0,-35.233
0.010093212127685547,-2.0083,0.4883,1.187,0.019,-0.061,63.369,0.9634,0.0,-35.233
0.010080575942993164,-2.0029,0.1221,1.181,0.0171,0.0,63.397,0.9629,0.0,-35.25
